#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
229,"Lil Boo Thang","Paul Russell",114,8B,70,2026-03-10,01:54,78,"","Lil Boo Thang",2023-08-18,85,15,0,92,0,30,-3,C Major,4,0cVyQfDyRnMJ0V3rjjdlU3,USAR12300323
230,"CALYPSO","Bryson Tiller",98,3B,73,2026-03-10,03:08,55,"trap soul, r&b","CALYPSO",2024-03-19,75,3,0,32,10,10,-4,C♯/D♭ Major,4,3o2g4rjFVgHsRFSa2qcpgr,USRC12400568
231,"We Still Don't Trust You","Future,Metro Boomin,The Weeknd",110,5A,59,2026-03-10,04:12,74,"rap, ","WE STILL DON'T TRUST YOU",2024-04-12,72,3,26,43,0,40,-6,C Minor,4,7sVbKoBdhXtYCEOO6qC1SN,USSM12403111
232,"CUFF IT","Beyoncé",115,9B,69,2026-03-10,03:45,75,"","RENAISSANCE",2022-07-29,78,4,0,64,10,0,-6,G Major,4,1xzi1Jcr7mEi9K2RfzLOqS,USSM12206232
233,"HEATED","Beyoncé",111,3B,73,2026-03-10,04:20,67,"","RENAISSANCE",2022-07-29,79,6,0,50,10,20,-6,C♯/D♭ Major,4,1w7cgGZR86yWz1pA2puVJD,USSM12206239
234,"ALL UP IN YOUR MIND","Beyoncé",136,11B,58,2026-03-10,02:49,60,"","RENAISSANCE",2022-07-29,74,7,0,8,0,10,-7,A Major,4,3k4CoiIQXiNBrwrmbBMDxj,USSM12206241
235,"PURE/HONEY","Beyoncé",124,3B,56,2026-03-10,04:48,65,"","RENAISSANCE",2022-07-29,86,1,0,45,10,20,-8,C♯/D♭ Major,4,4DByEumlGTZKSzuVEZ35eo,USSM12206243
236,"Jump","Tyla,Gunna,Skillibeng",100,3A,72,2026-03-10,02:27,63,"afrobeats, melodic rap, dancehall","Jump",2024-03-20,79,3,0,63,0,20,-3,A#/B♭ Minor,4,0ve0CavjqrUqVmZ605RhTV,USSM12308661
237,"Snap My Finger (feat. PinkPantheress)","KAYTRANADA,PinkPantheress",118,4A,64,2026-03-10,03:21,68,"bedroom pop","TIMELESS",2024-06-07,77,2,1,50,0,40,-8,F Minor,4,5LyKocU0lhUBlXrFKDxbBO,USRC12401536
238,"Diamonds And Pearls","THEY.",145,11A,58,2026-03-10,03:09,34,"","Diamonds And Pearls",2024-06-20,70,9,0,68,0,0,-5,F#/G♭ Minor,4,2fKW2z6VAOGSaEeOTBTOWt,QMB622401701
239,"Saturn","SZA",178,3B,62,2026-03-10,03:06,78,"r&b","Saturn",2024-02-22,41,62,0,34,0,10,-7,C♯/D♭ Major,4,1bjeWoagtHmUKputLVyDxQ,USRC12400216
240,"Love Like","Kehlani",97,3B,75,2026-03-10,02:08,42,"","While We Wait 2",2024-08-28,78,2,0,62,0,10,-5,C♯/D♭ Major,4,0EzGo7e1iSzk8GurP7pn15,USAT22407811
241,"LUCID DREAMS (feat. Masego)","Leon Thomas,Masego",155,6A,64,2026-03-10,03:46,67,"","MUTT",2024-09-27,73,11,7,56,0,10,-7,G Minor,4,6Px7oJcPvMWLhwRHmao0Fe,USUM72409194
242,"COMË N GO","Yeat",145,8A,59,2026-03-11,03:18,83,"rage rap","DANGEROUS SUMMER",2025-08-01,90,6,0,30,0,10,-6,A Minor,4,2mNGL7mZILSqZHxGboJaO9,USUM72508238
243,"ACTIN UP","Tommy Richman",145,12A,54,2026-03-11,02:13,71,"","ACTIN UP",2025-02-07,93,2,0,45,0,0,-5,C♯/D♭ Minor,4,1Nk1kQx3HmUaobcAu9S26f,USC4R2553047
244,"NUEVAYoL","Bad Bunny",138,2B,20,2026-03-10,03:03,95,"reggaeton, trap latino, latin, urbano latino","DeBÍ TiRAR MáS FOToS",2025-01-05,14,27,100,12,10,20,-20,F#/G♭ Major,4,5TFD2bmFKGhoCRbX61nXY5,QMFMF2447055
245,"Tití Me Preguntó","Bad Bunny",107,4A,72,2026-03-10,04:03,93,"reggaeton, trap latino, latin, urbano latino","Un Verano Sin Ti",2022-05-06,65,10,0,19,20,10,-5,F Minor,4,1IHWl5LamUGEuP4ozKQSXZ,QM6MZ2214878
246,"Not Like Us","Kendrick Lamar",101,3B,47,2026-03-10,04:34,88,"hip hop, west coast hip hop","Not Like Us",2024-05-04,90,1,0,21,0,10,-7,C♯/D♭ Major,4,6AI3ezQ4o3HUoP6Dhudph3,USUG12400910
247,"THANK GODDESS","Qveen Herby",106,8A,74,2026-03-11,02:47,53,"","THE MUSE",2023-02-14,91,17,0,38,10,0,-5,A Minor,4,27IubiEgQJczAE6OC7PgmQ,QZFZ62344251
248,"STUPID (feat. Yung Baby Tate)","Ashnikko,Baby Tate",150,10B,64,2026-03-11,02:47,65,"","Hi, It's Me",2019-07-12,77,0,0,54,10,0,-7,D Major,4,6qNB2ChCVPepl5ZjVJJTUW,GBAYE1900593
249,"HAHAHA","Lil Dicky",158,3B,49,2026-03-11,04:03,42,"","Penith (The DAVE Soundtrack)",2024-01-19,87,0,0,14,10,10,-7,C♯/D♭ Major,4,73cnzXHK8i4WC5Pw0ZIZ2F,QMRSZ2302742
250,"Danny Phantom (feat. XXXTENTACION)","Trippie Redd,XXXTENTACION",147,10A,80,2026-03-16,02:16,52,"melodic rap, emo rap","Trip At Knight",2021-08-21,63,16,0,81,40,30,-7,B Minor,4,2CxXnPvHjWOrzSVvNs0j8c,QZJ842001150
